ID,CrmName,RefDate,AutoCloseDate,NoClient,code_naf,composite_key,temps_code1,temps_code3,temps_code4,temps_code5,temps_code6,temps_total,pv_code1,pv_code3,pv_code4,pv_code5,pv_code6,pv_total,code1,code3,code4,code5,code6,name,forme_juridique,activite,premiere_date_signature,nb_salaries,CA,statut_caisse,nb_lignes_produits,nb_lignes_charges,nb_lignes_banque,statut_remuneration_dirigeant
30489,MIS-2020-12-01,2020-12-31,2021-05-10,07287,4321A,202007287,13.8,6.97,0.0,21.65,0.0,42.42,1515.91,617.82,0.0,1549.29,0.0,3683.02,1,1,0,1,0,EPC,EURL,Travaux d'installation électrique dans tous locaux,2018-11-28,0,189330.05,0,94,273,202,1
30490,MIS-2020-12-01,2020-12-31,2021-04-30,07288,7729z,202007288,22.87,5.4,0.0,27.75,8.85,64.87,2110.41,515.73,0.0,2387.42,888.23,5901.79,1,1,0,1,1,PERFELIA ,SAS,Location et location-bail d'autres biens personnels et domestiques,2018-07-13,4,240368.64,0,2450,579,785,1
29666,MIS-2020-11-01,2020-11-30,2021-01-31,07289,1071C,202007289,12.2,11.86,1.92,15.78,5.2,46.96,1689.38,1371.91,173.53,1122.95,520.16,4877.93,1,1,1,1,1,GUITTON DUFOUR,SARL,Boulangerie et boulangerie-pâtisserie,2018-11-21,3,0.0,-1,-1,-1,-1,-1
29667,MIS-2020-11-01,2020-11-30,2021-04-30,07292,1071C,202007292,38.25,19.17,2.0,44.96,33.35,137.73,4021.67,2071.54,239.66,3025.33,3567.53,12925.73,1,1,1,1,1,CLAP,SARL,Boulangerie et boulangerie-pâtisserie,2018-12-17,0,0.0,-1,-1,-1,-1,-1
30492,MIS-2020-12-01,2020-12-31,2021-05-31,07294,4321A,202007294,16.35,3.9,0.0,8.0,0.0,28.25,1665.65,470.33,0.0,563.52,0.0,2699.5,1,1,0,1,0,LECHAT,IND,Travaux d'installation électrique dans tous locaux,2018-08-28,0,53346.41,0,59,274,364,0
29602,MIS-2020-10-01,2020-10-31,2021-04-30,07304,4711B,202007304,35.55,11.2,0.2,30.65,4.85,82.45,3897.17,1058.33,22.04,2459.32,525.19,7962.05,1,1,1,1,1,RMANE,IND,Commerce d'alimentation générale,2018-09-12,3,0.0,-1,-1,-1,-1,-1
30494,MIS-2020-12-01,2020-12-31,2021-06-30,07308,8621Z,202007308,9.55,5.69,0.0,1.85,0.0,17.09,1253.69,574.04,0.0,184.13,0.0,2011.86,1,1,0,1,0,KASSIS,IND,Activité des médecins généralistes,2018-07-17,0,183434.57,1,1272,139,1525,0
30495,MIS-2020-12-01,2020-12-31,2021-03-31,07311,6630Z,202007311,6.55,1.4,0.0,1.45,0.0,9.4,790.17,139.68,0.0,99.2,0.0,1029.05,1,1,0,1,0,HR MANAGEMENT,SAS,Gestion de fonds,2018-09-17,0,0.0,-1,-1,-1,-1,-1
30496,MIS-2020-12-01,2020-12-31,2021-09-30,07313,6820B,202007313,3.65,0.9,0.0,0.85,0.0,5.4,397.33,79.84,0.0,88.94,0.0,566.11,1,1,0,1,0,IC2A,SCI,Location de terrains et d'autres biens immobiliers,2018-07-25,0,10372.0,0,26,23,13,0
30497,MIS-2020-12-01,2020-12-31,2021-03-31,07314,6622Z,202007314,15.4,9.95,2.05,9.18,0.75,37.33,1703.25,1151.48,218.39,650.51,75.03,3798.66,1,1,1,1,1,PAC XL,SASU,Activités des agents et courtiers d'assurances,2018-12-07,0,0.0,-1,-1,-1,-1,-1
30498,MIS-2020-12-01,2020-12-31,2021-05-31,07315,9311Z,202007315,11.65,8.6,1.85,7.25,5.48,34.83,1076.11,773.13,194.08,571.66,594.96,3209.94,1,1,1,1,1,BVG L.A,EURL,Gestion d'installations sportives,2018-10-29,0,0.0,-1,-1,-1,-1,-1
30499,MIS-2020-12-01,2020-12-31,2021-05-31,07316,6820B,202007316,3.99,1.3,0.65,0.0,0.0,5.94,413.83,130.27,83.08,0.0,0.0,627.18,1,1,1,0,0,SCI LELOUP JEREMY,SCI,Location de terrains et d'autres biens immobiliers,2018-11-30,0,0.0,-1,-1,-1,-1,-1
30500,MIS-2020-12-01,2020-12-31,2021-04-09,07317,5610A,202007317,27.65,17.96,2.25,16.0,6.97,70.83,2638.53,2377.18,216.91,1316.64,746.79,7296.05,1,1,1,1,1,JAUNET DAVID,SARL,Restauration traditionnelle,2018-11-12,1,95937.36,1,17,505,736,1
30502,MIS-2020-12-01,2020-12-31,2021-05-10,07319,9313Z,202007319,15.15,20.25,1.8,11.15,2.45,50.8,1515.16,1972.52,193.89,878.13,198.65,4758.35,1,1,1,1,1,NIYAEL,SAS,Activités des centres de culture physique,2018-11-21,3,0.0,-1,-1,-1,-1,-1
30504,MIS-2020-12-01,2020-12-31,2021-05-10,07323,4334Z,202007323,5.15,12.35,0.0,6.75,0.0,24.25,656.28,1374.27,0.0,621.09,0.0,2651.64,1,1,0,1,0,KERIHUEL,EIRL,Travaux de peinture et vitrerie,2018-09-21,0,49075.09,0,33,212,290,1
30505,MIS-2020-12-01,2020-12-31,2021-05-31,07324,6820B,202007324,5.45,5.12,3.0,2.8,0.0,16.37,548.39,465.68,530.11,256.77,0.0,1800.95,1,1,1,1,0,QUBA,SCI,Location de terrains et d'autres biens immobiliers,2020-11-20,0,37397.0,0,11,32,48,0
30506,MIS-2020-12-01,2020-12-31,2021-04-30,07326,6820B,202007326,3.85,5.8,0.5,0.5,0.0,10.65,340.95,540.27,57.36,37.24,0.0,975.82,1,1,1,1,0,AGDER,SCI,Location de terrains et d'autres biens immobiliers,2018-09-04,0,24000.0,0,12,16,44,0
30507,MIS-2020-12-01,2020-12-31,2021-06-30,07327,1610B,202007327,33.0,18.73,1.95,0.0,12.4,66.08,3669.16,2113.77,178.87,0.0,1251.33,7213.13,1,1,1,0,1,FRANCE HABITAT 44,SARL,Imprégnation du bois,2018-10-16,0,0.0,-1,-1,-1,-1,-1
30508,MIS-2020-12-01,2020-12-31,2021-04-30,07331,7022Z,202007331,0.3,6.85,0.0,0.25,0.0,7.4,57.01,679.09,0.0,22.24,0.0,758.34,1,1,0,1,0,LOUET,IND,,2018-10-02,0,0.0,-1,-1,-1,-1,-1
30509,MIS-2020-12-01,2020-12-31,2021-04-30,07332,7022Z,202007332,11.6,10.29,1.0,7.0,2.9,32.79,1335.48,1015.94,90.57,493.08,290.76,3225.83,1,1,1,1,1,LES COLETTES,SASU,Conseil pour les affaires et autres conseils de gestion,2018-10-01,0,0.0,-1,-1,-1,-1,-1
30510,MIS-2020-12-01,2020-12-31,2021-05-31,07343,6820B,202007343,3.55,0.65,0.6,0.0,0.0,4.8,385.69,78.15,69.8,0.0,0.0,533.64,1,1,1,0,0,SELANS 49,SCI,Location de terrains et d'autres biens immobiliers,2018-12-10,0,7845.12,0,13,16,44,0
30511,MIS-2020-12-01,2020-12-31,2021-04-30,07344,7410Z,202007344,13.65,22.78,0.0,54.99,0.0,91.42,1658.82,2041.05,0.0,3885.46,0.0,7585.33,1,1,0,1,0,AREZEN,EURL,Activités spécialisées de design,2019-01-14,0,296399.0,0,181,688,486,1
30512,MIS-2020-12-01,2020-12-31,2021-01-20,07345,6820B,202007345,0.0,0.42,0.0,0.0,0.0,0.42,0.0,68.4,0.0,0.0,0.0,68.4,0,1,0,0,0,TRUCKS BATIMENTS,SCI,,2018-11-26,0,0.0,-1,-1,-1,-1,-1
30513,MIS-2020-12-01,2020-12-31,2021-04-30,07347,7021Z,202007347,16.19,13.08,0.0,16.51,0.0,45.78,1621.23,1294.22,0.0,1109.45,0.0,4024.9,1,1,0,1,0,ARTITUDE COMMUNICATION,EURL,Conseil en relations publiques et communication,2018-09-27,0,0.0,-1,-1,-1,-1,-1
30516,MIS-2020-12-01,2020-12-31,2021-02-09,07358,5610A,202007358,25.2,11.44,0.0,30.83,2.6,70.07,2537.59,1078.58,0.0,2099.85,241.77,5957.79,1,1,0,1,1,BEAUJEON,EIRL,Restauration traditionnelle,2018-11-30,0,0.0,-1,-1,-1,-1,-1
30517,MIS-2020-12-01,2020-12-31,2021-04-30,07361,6820B,202007361,6.75,2.45,0.0,3.09,0.0,12.29,662.91,208.31,0.0,215.33,0.0,1086.55,1,1,0,1,0,MKM,SCI,Location de terrains et d'autres biens immobiliers,2018-12-17,0,0.0,-1,-1,-1,-1,-1
29668,MIS-2020-11-01,2020-11-30,2021-04-06,07362,5610C,202007362,33.45,18.35,1.7,3.4,1.05,57.95,3509.81,1882.24,187.25,341.94,97.63,6018.87,1,1,1,1,1,AGARTHA,SARL,Restauration de type rapide,2018-11-28,0,0.0,-1,-1,-1,-1,-1
30518,MIS-2020-12-01,2020-12-31,2021-06-30,07364,8690E,202007364,4.38,2.16,0.0,2.0,0.0,8.54,475.2,227.63,0.0,140.88,0.0,843.71,1,1,0,1,0,GABORIT,IND,"Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues",2018-11-09,0,0.0,-1,-1,-1,-1,-1
31465,MIS-2020-09-01,2020-09-30,2021-04-30,07366,9525Z,202007366,20.25,4.47,2.23,11.0,4.95,42.9,2213.86,438.67,242.82,948.77,495.2,4339.32,1,1,1,1,1,MOUCHET CHEMILLE,SARL,Réparation d'articles d'horlogerie et de bijouterie,2018-10-23,0,0.0,-1,-1,-1,-1,-1
29603,MIS-2020-10-01,2020-10-31,2021-02-28,07367,8121Z,202007367,19.5,2.37,1.7,0.0,0.0,23.57,2050.95,225.13,187.26,0.0,0.0,2463.34,1,1,1,0,0,AUBANCE SERVICES,EURL,Nettoyage courant des bâtiments,2019-01-03,0,0.0,-1,-1,-1,-1,-1
30520,MIS-2020-12-01,2020-12-31,2021-04-30,07369,8690e,202007369,7.4,3.97,0.0,2.0,0.0,13.37,739.69,382.39,0.0,140.88,0.0,1262.96,1,1,0,1,0,CHAPPEY NATHALIE,IND,,2018-11-27,0,0.0,-1,-1,-1,-1,-1
30521,MIS-2020-12-01,2020-12-31,2021-06-04,07370,4391A,202007370,35.0,15.12,2.05,19.45,4.6,76.22,3880.33,1856.55,225.82,1746.67,462.47,8171.84,1,1,1,1,1,HOPC,EURL,Travaux de charpente,2018-11-16,0,0.0,-1,-1,-1,-1,-1
30523,MIS-2020-12-01,2020-12-31,2021-04-30,07375,4334Z,202007375,19.6,5.99,2.5,19.42,3.95,51.46,2470.73,645.11,222.76,1281.43,503.02,5123.05,1,1,1,1,1,FLAVIEN,SASU,Travaux de peinture et vitrerie,2018-10-16,0,0.0,-1,-1,-1,-1,-1
30524,MIS-2020-12-01,2020-12-31,2021-07-31,07379,6820B,202007379,3.5,1.7,0.8,0.75,0.0,6.75,433.35,208.94,101.87,62.38,0.0,806.54,1,1,1,1,0,WEST INVEST,SCI,Location de terrains et d'autres biens immobiliers,2019-04-08,0,0.0,-1,-1,-1,-1,-1
30525,MIS-2020-12-01,2020-12-31,2021-06-30,07381,9609Z,202007381,8.29,4.74,1.4,1.98,0.0,16.41,1006.42,579.53,130.17,144.45,0.0,1860.57,1,1,1,1,0,CRIBIER,EIRL,Autres services personnels n.c.a.,2018-12-04,0,0.0,-1,-1,-1,-1,-1
30526,MIS-2020-12-01,2020-12-31,2021-05-31,07383,6820B,202007383,3.42,1.3,0.0,0.67,0.0,5.39,348.71,130.78,0.0,57.98,0.0,537.47,1,1,0,1,0,LMNP LELOUP,IND,Location de terrains et d'autres biens immobiliers,2018-11-30,0,0.0,-1,-1,-1,-1,-1
30528,MIS-2020-12-01,2020-12-31,2021-04-30,07390,1071C,202007390,29.05,21.69,1.5,19.06,5.58,76.88,2829.27,2257.87,133.42,1289.82,549.1,7059.48,1,1,1,1,1,O'BELLES DOUCEURS,SARL,,2018-11-19,0,0.0,-1,-1,-1,-1,-1
30529,MIS-2020-12-01,2020-12-31,2021-07-13,07391,6820B,202007391,5.1,1.2,0.0,1.75,0.0,8.05,530.78,115.73,0.0,169.04,0.0,815.55,1,1,0,1,0,LPFG,SCI,Location de terrains et d'autres biens immobiliers,2018-11-18,0,31515.62,0,60,44,107,0
30530,MIS-2020-12-01,2020-12-31,2020-12-31,07392,4334Z,202007392,2.85,2.37,0.0,6.0,4.65,15.87,432.68,282.61,0.0,424.35,465.12,1604.76,1,1,0,1,1,TURK,IND,,2018-11-13,0,0.0,-1,-1,-1,-1,-1
31467,MIS-2020-09-01,2020-09-30,2020-12-31,07394,9002Z,202007394,9.15,0.5,1.75,0.25,0.0,11.65,1066.48,61.0,187.45,22.23,0.0,1337.16,1,1,1,1,0,STUDIO TITO,SASU,Activités de soutien au spectacle vivant,2019-01-08,0,0.0,-1,-1,-1,-1,-1
30531,MIS-2020-12-01,2020-12-31,2021-04-30,07396,6820A,202007396,8.62,0.9,0.0,0.5,0.0,10.02,1017.91,96.37,0.0,49.31,0.0,1163.59,1,1,0,1,0,HUTIRO,SCI,,2018-12-10,0,0.0,-1,-1,-1,-1,-1
30532,MIS-2020-12-01,2020-12-31,2021-04-30,07397,6820B,202007397,5.8,2.51,0.1,1.5,0.0,9.91,508.46,201.8,8.9,114.72,0.0,833.88,1,1,1,1,0,LEROYER,SCI,Location de terrains et d'autres biens immobiliers,2019-01-09,0,0.0,-1,-1,-1,-1,-1
30533,MIS-2020-12-01,2020-12-31,2021-05-12,07398,6820B,202007398,3.6,2.0,0.3,1.0,0.2,7.1,396.74,220.62,57.0,96.59,24.35,795.3,1,1,1,1,1,SWEN PRODUCTION,SCI,Location de terrains et d'autres biens immobiliers,2019-07-17,0,42031.0,0,15,6,40,0
30535,MIS-2020-12-01,2020-12-31,2021-06-30,07403,6820B,202007403,13.15,4.0,0.2,4.45,0.0,21.8,1264.76,442.55,31.53,385.17,0.0,2124.01,1,1,1,1,0,LEJL,SCI,Location de terrains et d'autres biens immobiliers,2018-10-05,0,0.0,-1,-1,-1,-1,-1
30536,MIS-2020-12-01,2020-12-31,2021-05-31,07404,6820B,202007404,4.15,1.0,0.35,0.75,0.0,6.25,419.93,110.22,48.05,63.39,0.0,641.59,1,1,1,1,0,SURUT BON,SCI,Location de terrains et d'autres biens immobiliers,2018-10-05,0,6796.76,0,15,37,87,0
30537,MIS-2020-12-01,2020-12-31,2021-06-30,07410,6820B,202007410,8.75,1.5,1.25,1.0,0.0,12.5,741.73,134.08,116.22,80.49,0.0,1072.52,1,1,1,1,0,ISAPODO ,SCI,,2019-03-05,0,0.0,-1,-1,-1,-1,-1
30538,MIS-2020-12-01,2020-12-31,2021-05-10,07417,6420Z,202007417,9.75,1.55,1.6,1.65,0.0,14.55,1072.15,145.35,171.85,147.28,0.0,1536.63,1,1,1,1,0,GLE CONCEPT,EURL,,2019-06-12,0,0.0,-1,-1,-1,-1,-1
30539,MIS-2020-12-01,2020-12-31,2021-07-08,07423,5610A,202007423,8.5,8.8,2.55,3.0,0.25,23.1,869.43,1146.03,321.26,294.23,23.25,2654.2,1,1,1,1,1,AU BON SOURIRE,EURL,Restauration traditionnelle,2019-06-25,1,0.0,0,0,69,81,1
30540,MIS-2020-12-01,2020-12-31,2021-06-02,07426,6820B,202007426,7.4,0.83,0.0,2.6,0.0,10.83,739.64,78.8,0.0,235.41,0.0,1053.85,1,1,0,1,0,DE L'ECHALLIER,SCI,Location de terrains et d'autres biens immobiliers,2019-09-13,0,0.0,-1,-1,-1,-1,-1
30541,MIS-2020-12-01,2020-12-31,2021-05-31,07427,7022Z,202007427,13.1,4.4,2.3,16.55,0.0,36.35,1331.0,424.24,253.36,1527.69,0.0,3536.29,1,1,1,1,0,GOLD ARMY,SAS,Conseil pour les affaires et autres conseils de gestion,2019-03-22,0,33227.5,0,67,284,331,0
30542,MIS-2020-12-01,2020-12-31,2021-04-30,07432,8690F,202007432,7.9,1.54,0.0,3.75,0.0,13.19,873.12,160.89,0.0,264.15,0.0,1298.16,1,1,0,1,0,RICHARD,IND,Activités de santé humaine non classées ailleurs,2019-01-23,0,0.0,-1,-1,-1,-1,-1
30543,MIS-2020-12-01,2020-12-31,2021-05-10,07433,6820B,202007433,7.95,0.2,0.35,1.0,0.0,9.5,885.43,17.79,32.45,89.84,0.0,1025.51,1,1,1,1,0,RIBE INVEST,SCI,,2019-06-12,0,0.0,-1,-1,-1,-1,-1
30544,MIS-2020-12-01,2020-12-31,2021-07-06,07435,4322A,202007435,18.6,13.11,1.75,20.48,6.45,60.39,1668.63,1115.8,160.91,1457.41,684.77,5087.52,1,1,1,1,1,FOUASSIER ,SARL,Travaux d'installation d'eau et de gaz en tous locaux,2018-11-28,1,170366.18,0,149,474,502,1
30545,MIS-2020-12-01,2020-12-31,2021-01-31,07436,4774Z,202007436,0.0,1.55,0.0,0.05,0.0,1.6,0.0,150.38,0.0,4.85,0.0,155.23,0,1,0,1,0,LAFONTA-SANTE,EURL,,2018-12-07,0,0.0,-1,-1,-1,-1,-1
30546,MIS-2020-12-01,2020-12-31,2021-01-31,07437,7729Z,202007437,0.0,0.5,0.0,0.0,0.0,0.5,0.0,47.86,0.0,0.0,0.0,47.86,0,1,0,0,0,PRESTAT'AIR,SASU,,2018-12-07,0,0.0,-1,-1,-1,-1,-1
30547,MIS-2020-12-01,2020-12-31,2021-07-31,07438,6820B,202007438,5.85,0.0,0.0,0.0,0.0,5.85,653.14,0.0,0.0,0.0,0.0,653.14,1,0,0,0,0,DSG IMMOBILIER,SCI,Location de terrains et d'autres biens immobiliers,2018-11-28,0,0.0,-1,-1,-1,-1,-1
30548,MIS-2020-12-01,2020-12-31,2021-05-31,07443,6820B,202007443,5.35,3.45,0.45,0.0,0.0,9.25,547.19,467.81,41.04,0.0,0.0,1056.04,1,1,1,0,0,PILAN,SCI,Location de terrains et d'autres biens immobiliers,2019-10-28,0,18762.8,0,96,44,130,0
30549,MIS-2020-12-01,2020-12-31,2021-04-30,07446,6820B,202007446,10.0,0.2,0.0,3.0,0.0,13.2,956.13,14.94,0.0,259.61,0.0,1230.68,1,1,0,1,0,MDB INVESTISSEMENT,SCI,Location de terrains et d'autres biens immobiliers,2023-11-20,0,0.0,-1,-1,-1,-1,-1
31470,MIS-2020-09-01,2020-09-30,2021-01-31,07447,1083Z,202007447,20.33,10.85,4.35,18.47,4.71,58.71,2237.47,1127.5,614.63,1865.6,380.71,6225.91,1,1,1,1,1,FB CHOCOLATIER TORREFACTEUR,EURL,Transformation du thé et du café,2018-11-26,0,0.0,-1,-1,-1,-1,-1
30550,MIS-2020-12-01,2020-12-31,2021-05-07,07449,9412Z,202007449,41.8,22.0,0.0,9.55,12.6,85.95,5097.28,2253.84,0.0,910.4,1323.84,9585.36,1,1,0,1,1,SYNDICAT PROFESSIONNEL AFAIA,DIV,Activités des organisations professionnelles,2018-12-26,0,0.0,-1,-1,-1,-1,-1
30551,MIS-2020-12-01,2020-12-31,2020-08-31,07451,8121Z,202007451,0.0,0.0,0.45,0.0,0.0,0.45,0.0,0.0,40.02,0.0,0.0,40.02,0,0,1,0,0,NBL44 NETTOYAGE,EURL,,2018-12-20,0,0.0,-1,-1,-1,-1,-1
30552,MIS-2020-12-01,2020-12-31,2021-06-08,07453,6820B,202007453,8.15,0.4,0.25,0.5,0.0,9.3,829.99,54.21,30.06,42.27,0.0,956.53,1,1,1,1,0,SCI DU CHENE ROND,SCI,Location de terrains et d'autres biens immobiliers,2019-02-18,0,14827.18,0,14,31,62,0
30553,MIS-2020-12-01,2020-12-31,2021-05-07,07455,4520A,202007455,56.72,14.97,0.0,75.62,13.71,161.02,5925.62,1294.21,0.0,5296.72,1108.77,13625.32,1,1,0,1,1,NAIL,IND,Entretien et réparation de véhicules automobiles légers,2018-12-28,5,0.0,-1,-1,-1,-1,-1
30555,MIS-2020-12-01,2020-12-31,2021-03-15,07462,9002Z,202007462,13.5,1.35,1.7,0.75,0.0,17.3,1464.71,184.9,187.65,48.29,0.0,1885.55,1,1,1,1,0,OBOSO,SASU,Activités de soutien au spectacle vivant,2018-12-18,1,80192.65,0,23,49,22,1
30556,MIS-2020-12-01,2020-12-31,2021-06-04,07463,4711D,202007463,28.3,26.37,1.78,72.67,4.25,133.37,3621.76,2682.34,170.41,4735.8,441.03,11651.34,1,1,1,1,1,FECOPRO,EURL,Supermarchés,2019-03-06,0,0.0,-1,-1,-1,-1,-1
30557,MIS-2020-12-01,2020-12-31,2021-04-30,07464,6820A,202007464,3.49,1.09,0.0,1.3,0.0,5.88,319.88,120.13,0.0,92.88,0.0,532.89,1,1,0,1,0,LUSSON,IND,Location de logements,2018-12-18,0,8220.0,0,5,17,52,0
31146,MIS-2020-06-01,2020-06-30,2020-12-31,07465,5610C,202007465,0.0,3.47,1.85,0.0,2.15,7.47,0.0,368.14,164.54,0.0,215.09,747.77,0,1,1,0,1,TIME BOX ,SARL,,2019-01-08,0,0.0,-1,-1,-1,-1,-1
30558,MIS-2020-12-01,2020-12-31,2021-04-30,07467,6820B,202007467,9.6,4.7,0.2,3.15,0.0,17.65,964.19,467.61,18.6,298.99,0.0,1749.39,1,1,1,1,0,A2 BATI,SCI,Location de terrains et d'autres biens immobiliers,2019-07-03,0,0.0,-1,-1,-1,-1,-1
30560,MIS-2020-12-01,2020-12-31,2021-05-07,07470,6820B,202007470,5.23,0.65,0.25,0.95,0.0,7.08,564.93,62.51,22.23,78.8,0.0,728.47,1,1,1,1,0,NFFLJ,SCI,Location de terrains et d'autres biens immobiliers,2018-12-31,0,0.0,-1,-1,-1,-1,-1
30561,MIS-2020-12-01,2020-12-31,2021-03-15,07472,7022Z,202007472,13.1,2.0,1.65,0.75,0.0,17.5,1534.97,273.2,189.49,55.68,0.0,2053.34,1,1,1,1,0,MOTCLE,SAS,Conseil pour les affaires et autres conseils de gestion,2019-01-08,1,45981.87,0,1,34,1,1
30564,MIS-2020-12-01,2020-12-31,2021-04-30,07486,9001Z,202007486,17.9,6.75,0.0,0.0,0.0,24.65,2080.07,627.56,0.0,0.0,0.0,2707.63,1,1,0,0,0,THÉÂTRE DE L'ENTRACTE ,ASS,Arts du spectacle vivant,2019-04-03,0,0.0,-1,-1,-1,-1,-1
30565,MIS-2020-12-01,2020-12-31,2021-04-30,07492,4120A,202007492,11.98,14.02,2.05,8.65,5.8,42.5,1424.37,1653.58,240.95,722.46,581.98,4623.34,1,1,1,1,1,RDM,SASU,Construction de maisons individuelles,2019-01-31,1,81444.8,0,42,573,703,1
30566,MIS-2020-12-01,2020-12-31,2021-06-30,07493,9329Z,202007493,25.55,9.01,1.05,23.6,8.65,67.86,3050.99,1108.35,95.63,1665.39,868.88,6789.24,1,1,1,1,1,KART BY TEEBEE,SAS,Autres activités récréatives et de loisirs,2019-06-24,0,0.0,-1,-1,-1,-1,-1
30567,MIS-2020-12-01,2020-12-31,2021-03-29,07494,6820B,202007494,4.8,7.0,0.0,3.5,0.0,15.3,493.97,718.59,0.0,312.21,0.0,1524.77,1,1,0,1,0,MAINGAUTIER,SCI,Location de terrains et d'autres biens immobiliers,2019-10-09,0,0.0,-1,-1,-1,-1,-1
30568,MIS-2020-12-01,2020-12-31,2021-05-31,07499,6820B,202007499,5.95,0.65,0.25,2.25,0.0,9.1,653.33,74.23,30.06,144.86,0.0,902.48,1,1,1,1,0,RIVAGE DU THOUET ,SCI,Location de terrains et d'autres biens immobiliers,2019-03-25,0,15031.28,0,24,44,104,0
30569,MIS-2020-12-01,2020-12-31,2021-05-31,07505,9002Z,202007505,17.6,0.0,0.0,0.0,0.0,17.6,2179.43,0.0,0.0,0.0,0.0,2179.43,1,0,0,0,0,APO33,ASS,Activités de soutien au spectacle vivant,2019-09-27,0,0.0,-1,-1,-1,-1,-1
30570,MIS-2020-12-01,2020-12-31,2021-03-31,07506,6820B,202007506,5.75,0.2,0.5,0.15,0.0,6.6,662.91,38.4,47.0,9.66,0.0,757.97,1,1,1,1,0,VAUBANAISE,SCI,Location de terrains et d'autres biens immobiliers,2020-02-10,0,12090.0,0,2,11,1,0
30572,MIS-2020-12-01,2020-12-31,2021-04-21,07517,9499Z,202007517,0.25,0.0,0.0,0.0,0.0,0.25,26.28,0.0,0.0,0.0,0.0,26.28,1,0,0,0,0,CHAT ALORS,ASS,,2019-09-27,0,0.0,-1,-1,-1,-1,-1
31472,MIS-2020-09-01,2020-09-30,2021-06-30,07520,4332C,202007520,40.35,16.6,4.4,0.65,17.83,79.83,4716.28,2141.78,595.13,88.97,1472.38,9014.54,1,1,1,1,1,A2 L'ART DE L'AGENCEMENT,SASU,Agencement de lieux de vente,2019-03-01,4,0.0,-1,-1,-1,-1,-1
30573,MIS-2020-12-01,2020-12-31,2021-04-30,07524,4331Z,202007524,40.4,12.3,0.95,20.75,0.0,74.4,3581.76,1161.44,90.89,1506.58,0.0,6340.67,1,1,1,1,0,AJ CREATION,EURL,Travaux de plâtrerie,2019-04-18,0,119482.16,0,69,345,451,1
30574,MIS-2020-12-01,2020-12-31,2021-03-31,07525,6420Z,202007525,10.1,7.02,3.0,1.0,0.0,21.12,1129.17,839.53,346.12,98.61,0.0,2413.43,1,1,1,1,0,A3PM,SARL,,2019-03-11,0,0.0,-1,-1,-1,-1,-1
30575,MIS-2020-12-01,2020-12-31,2021-04-09,07526,4321A,202007526,83.2,16.33,3.1,1.5,64.71,168.84,8553.27,1743.33,355.57,147.92,7086.41,17886.5,1,1,1,1,1,SAS DIDIER FOUQUERON,SASU,,2019-03-07,0,0.0,-1,-1,-1,-1,-1
30576,MIS-2020-12-01,2020-12-31,2021-04-09,07527,4322A,202007527,21.0,1.9,2.35,0.0,11.08,36.33,2240.38,193.99,266.69,0.0,1188.02,3889.08,1,1,1,0,1,AVP ENERGIES SERVICES,SASU,,2019-03-11,0,0.0,-1,-1,-1,-1,-1
30577,MIS-2020-12-01,2020-12-31,2021-04-30,07528,4322A,202007528,10.45,3.7,3.0,4.75,0.45,22.35,1178.59,359.18,338.29,407.82,45.02,2328.9,1,1,1,1,1,FOUQUERON ATLANTIQUE,EURL,,2019-03-07,0,0.0,-1,-1,-1,-1,-1
30578,MIS-2020-12-01,2020-12-31,2021-05-31,07533,6820B,202007533,7.9,0.0,0.0,0.0,0.0,7.9,766.85,0.0,0.0,0.0,0.0,766.85,1,0,0,0,0,LEJOFLO,SCI,Location de terrains et d'autres biens immobiliers,2019-02-20,0,0.0,-1,-1,-1,-1,-1
30579,MIS-2020-12-01,2020-12-31,2021-06-30,07534,6420Z,202007534,5.0,1.82,1.5,1.25,0.0,9.57,584.97,300.07,148.57,99.37,0.0,1132.98,1,1,1,1,0,BAPTISTE BLANLOEIL,EURL,,2019-06-14,0,0.0,-1,-1,-1,-1,-1
30581,MIS-2020-12-01,2020-12-31,2021-06-30,07539,9499Z,202007539,15.42,3.75,0.0,0.15,0.0,19.32,1386.8,304.97,0.0,10.56,0.0,1702.33,1,1,0,1,0,LA MALLE À CASE,ASS,Autres organisations fonctionnant par adhésion volontaire,2019-03-15,0,0.0,-1,-1,-1,-1,-1
30583,MIS-2020-12-01,2020-12-31,2021-04-09,07547,8130Z,202007547,17.5,15.55,0.0,14.95,7.5,55.5,1962.18,1544.57,0.0,1117.32,762.01,5386.08,1,1,0,1,1,JOUET,IND,Services d'aménagement paysager,2019-03-27,1,153287.24,0,91,627,809,0
30584,MIS-2020-12-01,2020-12-31,2021-04-30,07549,6820B,202007549,4.44,2.72,0.0,2.6,0.0,9.76,406.0,287.01,0.0,194.81,0.0,887.82,1,1,0,1,0,APFR INVEST ,SCI,Location de terrains et d'autres biens immobiliers,2019-06-27,0,0.0,-1,-1,-1,-1,-1
30585,MIS-2020-12-01,2020-12-31,2021-04-30,07558,7112b,202007558,20.75,16.36,0.0,2.5,0.0,39.61,2665.89,1895.46,0.0,246.23,0.0,4807.58,1,1,0,1,0,AUVRET ,EIRL,"Ingénierie, études techniques",2019-03-27,0,73963.55,0,31,229,235,1
